"name"	"fitted1"	"rep"
"insD#2"	-0.022804588542126	4
"yghG"	-0.00247666248171429	4
"moaC"	-0.0277868495124563	4
"IR872"	-0.0422958716038432	4
"IR861"	-0.0182014859701491	4
"IR1692"	-0.0457547474095282	4
"yfbL#2"	-0.0154589168375733	4
"yfiN"	-0.0090861659253164	4
"IR3023"	-0.00360306672303245	4
"pnp"	-0.08450185862585	4
"ygjJ"	-0.00843008617596387	4
"IR3465"	-0.0170943275457976	4
"ECB_02798"	-0.0185993152455535	4
"yebS"	-0.00864878063507749	4
"IR20"	-0.0563827845944608	4
"IR290"	-0.004797778979363	4
"yidR"	-0.000301823856788758	4
"xylF"	-0.00229079371990499	4
"narI"	-0.0055512211962893	4
"rsxC"	-0.0582059056913931	4
"actP"	-0.0160578430177726	4
"yjiW"	-0.00440896780630871	4
"yhbT"	-0.022712707061824	4
"IR1724"	-0.0408195829550441	4
"yjbR"	-0.0232238241941235	4
"fes"	-0.0095233979625838	4
"yjgJ"	-0.00710790495233569	4
"ybcH"	-0.0116621109847722	4
"IR3520"	-0.00168997532556576	4
"IR2796"	-0.00373242355930157	4
"fdoI"	-0.00256641644169225	4
"yhiI"	-0.0101006542473785	4
"yadK"	-0.00410282181780394	4
"ECB_03722"	-0.0141754570569525	4
"yahA"	-0.014523358442573	4
"yeaO"	-0.0100903425454058	4
"IR2914"	-0.00100644372103229	4
"yfbE"	-0.00189713850368772	4
"ansP"	-0.0154430946068155	4
"yeeV#2"	-0.0214585244176661	4
"msyB"	-0.00147016835492116	4
"ybgJ"	-0.00952592000855027	4
"arpA"	-0.0173292456401557	4
"ECB_00845"	-0.00154404637646786	4
"glgB"	-0.00561492322357093	4
"ECB_00727"	-0.00757860385220617	4
"nemA"	-0.000742185953997902	4
"IR3408"	-0.0111507864358228	4
"ybhR"	-0.00611242921886503	4
"cfa"	-0.00648349657168084	4
"IR1414"	-0.0219787534403421	4
"yphB"	-0.0244159372602934	4
"yadN"	-0.0323808764574779	4
"IR1982"	-0.0463077830549715	4
"yhhT"	-0.0105802192498318	4
"IR3215"	-0.0229176217950367	4
"yeaY"	-0.0101484328950268	4
"allB"	-0.000281213978706989	4
"clpA"	-0.00342531581842746	4
"IR3033"	-0.0121444972472271	4
